32742,Alan D.,Hesse,369 Marshall Avenue,St Louis,MO,63119,(314) 555-3509,(314) 555-3588,
32744,Ronald L.,Strauss,5803 Glenmont Drive,Birmingham,AL,35242,(205) 555-1255,(205) 555-1351,
32747,R. David,Bair,One East Fourth Street,Cincinnati,OH,45202,(513) 555-2003,(513) 555-2008,
32750,Donald R.,Gale,701 North Lilac Drive,Minneapolis,MN,55440,(612) 555-1240,(612) 555-1278,
32755,Michel Awad,Cohen,250 Harbor Drive,Stamford,CT,06902,(203) 555-9012,(203) 555-9019,
32758,Keith S.,Ness,1915 Rexford Road,Charlotte,NC,28211,(704) 555-3140,(704) 555-3173,
32763,Gary,Horsell,One Aerial Way,Syosset,NY,11791,(516) 555-4974,(516) 555-5000,5000
32765,Jj. Marvin,Mork,90 East Halsey Road,Parsippany,NJ,07054,(201) 555-9521,(201) 555-9595,1000
32770,Ernest T.,Cooke,8685 Northwest 53Rd Terra,Miami,FL,33166,(305) 555-7771,(305) 555-7797,
32774,Jean,Shaw,2800 Post Oak Boulevard,Houston,TX,77251,(713) 555-2008,(713) 555-2106,
32777,Thomas H.,Shack,11001 Park Charlotte Boulevard,Charlotte,NC,28273,(704) 555-4376,(704) 555-4386,500
32781,Donald D.,Shack,P O Box 7,Manitowoc,WI,54220,(414) 555-4432,(414) 555-4518,
32787,Robert,Kerrick,47603 Halyard Drive,Plymouth,MI,48170,(313) 555-6207,(313) 555-6208,10000
32791,Tsung-Ching,So,Sixth Floor,New York,NY,10022,(212) 555-4724,(212) 555-4803,
32794,Ronald J.,Hunter,One Beacon Street,Boston,MA,02108,(617) 555-8445,(617) 555-8467,
32798,Marco C.,Baker,65 Locust Avenue,New Canaan,CT,06840,(203) 555-1478,(203) 555-1571,
32803,John C.,Brennan,2850 West Golf Road,Rolling Meadows,IL,60008,(708) 555-4491,(708) 555-4569,
32805,Bruce F.,Hutkin,312 Union Wharf,Stamford,CT,06901,(203) 555-1464,(203) 555-1531,500
32806,Robert B.,Kaplan,27271 Las Ramblas,Mission Viejo,CA,92691,(714) 555-1824,(714) 555-1853,
32810,Samuel,Pate,Liberty Lane,Hampton,NH,3842,(603) 555-2668,(603) 555-2753,10000
32813,Alan G.,Fox,8600 North West 36Th Street,Miami,FL,33166,(305) 555-1843,(305) 555-1895,
32817,H. Randall,Pierce,6730 South Tucson Boulevard,Tucson,AZ,85706,(520) 555-1130,(520) 555-1209,1000
32818,Michael L.,Devivo,6433 Southeast Lake Road,Milwaukie,OR,97269,(503) 555-1065,(503) 555-1104,
32823,Gert W.,Taylor,6100 Oak Tree Boulevard,Cleveland,OH,44131,(216) 555-6018,(216) 555-6026,
32827,Donald D.,Shack,4 Greenway Plaza,Houston,TX,77046,(713) 555-7565,(713) 555-7641,
32828,Arthur H.,Elliot,165 Main Street,Cortland,NY,13045,(607) 555-2865,(607) 555-2878,
32829,Bruce H.,Milling,105 Norton Street,Newark,NY,14513,(315) 555-7817,(315) 555-7832,
32835,Barry L.,Wechter,73 Mount Wayte Avenue,Framingham,MA,01701,(508) 555-2010,(508) 555-2018,
32837,Donald D.,Shope,3030 Jackson Avenue,Memphis,TN,38112,(901) 555-3451,(901) 555-3486,
32841,Kelly W.,Silber,301 Perimeter Center North,Atlanta,GA,30354,(404) 555-1452,(404) 555-1503,10000
32847,David S.,Conroy,1400 Corporate Center Way,Wellington,FL,33414,(407) 555-5018,(407) 555-5085,
32849,Richard G.,Sim,Parker Building,Tulsa,OK,74103,(918) 555-8229,(918) 555-8287,
32851,Mair,Busbee,One Lillehei Plaza,St Paul,MN,55117,(612) 555-2067,(612) 555-2107,
32852,Douglas G.,Reilly,6954 Americana Parkway,Reynoldsburg,OH,43068,(614) 555-1601,(614) 555-1622,
32855,Graeme A.,Greene,225 High Ridge Road,Stamford,CT,6905,(203) 555-8177,(203) 555-8220,
32858,Dunia A.,Smith,One Mediq Plaza,Pennsauken,NJ,08110,(609) 555-9306,(609) 555-9345,500
32863,Edward F.,Hintz,3550 West Market Street,Akron,OH,44333,(216) 555-3829,(216) 555-3833,
32867,Joseph,Towers,860 Broadway,New York,NY,10003,(212) 555-9421,(212) 555-9473,
32871,John F.,Shepard,700 Canal Street,Stamford,CT,6902,(203) 555-1535,(203) 555-1575,
32882,Allan C.,Sisois,17180 Bernardo Center Drive,Dallas,TX,75240,(214) 555-9269,(214) 555-9332,
32884,Thomas,Friedman,835 Lancer Drive,Moorestown,NJ,08057,(609) 555-5680,(609) 555-5689,
32885,James A.,Waxlax,339 Jefferson Road,Parsippany,NJ,07054,(201) 555-9722,(201) 555-9810,
32886,Gene,Yoshimoto,17180 Bernardo Center Drive,San Diego,CA,92128,(619) 555-1618,(619) 555-1680,
32889,Gary L.,Schwartz,811 North Collins Freeway,Howe,TX,75459,(903) 555-5599,(903) 555-5685,
32893,Diane O.,Sokalsky,309 East Paces Ferry Road,Atlanta,GA,30305,(404) 555-6211,(404) 555-6275,
32898,James,Stott,P. O. Box 259,Jackpot,NV,89825,(702) 555-6021,(702) 555-6053,
32901,Charles J.,Shank,200 Riverview Drive,Fulton,MS,38843,(601) 555-7839,(601) 555-7902,7500
32902,Joel A.,Tandberg,1900 Shawnee Mission Park,Indianapolis,IN,46204,(317) 555-3433,(317) 555-3494,
32903,Gerald J.,Smith,40 Wantage Avenue,Branchville,NJ,07890,(201) 555-3018,(201) 555-3033,500
32906,Albert L.,Newman,2300 Empress Drive,Joliet,IL,60436,(815) 555-9459,(815) 555-9481,
32907,Lynn L.,Hamm,2200 West Parkway Boulevard,Salt Lake City,UT,84119,(801) 555-1833,(801) 555-1907,5000
32910,Daniel,Svikhart,174 South 26th Street,Gadsden,AL,35904,(205) 555-6141,(205) 555-6229,10000
32912,Nev A.,Hanson,100 Gando Drive,New Haven,CT,6513,(216) 555-5814,(216) 555-5860,
32913,Larry S.,Flowers,89 East Avenue,Rochester,NY,14649,(716) 555-2724,(716) 555-2738,7500
32916,William K.,Doolwy,51 Chestnut Ridge Road,Montvale,NJ,07645,(201) 555-9619,(201) 555-9632,
32918,George E.,Smith,4560 Horton Street,Emeryville,CA,94608,(510) 555-8743,(510) 555-8793,
32921,Robert M.,Smith,1426 Main Street,Livonia,MI,48150,(313) 555-2341,(313) 555-2400,
32923,Robert,Frankino,One Culligan Parkway,Northbrook,IL,60062,(708) 555-6040,(708) 555-6045,
32924,James B.,May,215 Commerce Boulevard,Anderson,SC,29621,(803) 555-6307,(803) 555-6339,
32929,Robert L.,Clark,12A Manor Parkway,Salem,NH,03079,(603) 555-8067,(603) 555-8144,
32931,W. Norman,Smith,National Data Plaza,Atlanta,GA,30329,(404) 555-2068,(404) 555-2166,
32933,George,Sonshine,63 Copps Hill Road,Ridgefield,CT,06877,(203) 555-6080,(203) 555-6130,
32938,Jodi L.,Rhines,775 Corporate Woods Parkway,Vernon Hills,IL,60061,(708) 555-4505,(708) 555-4533,
32942,Richard G.,Stoehr,100 East Pratt Street,Baltimore,MD,21202,(410) 555-2012,(410) 555-2110,1000
32946,Edward,Soshnick,51 West 52Nd Street,New York,NY,10019,(212) 555-9230,(212) 555-9314,10000
32949,W. Norman,Staub,2840 Morris Avenue,Union,NJ,07083,(908) 555-2004,(908) 555-2099,
32954,Charles M.,Jacobs,25 Research Drive,Westborough,MA,01582,(508) 555-2022,(508) 555-2061,
32957,Daniel,Snuszka,200 Madison Avenue,New York,NY,10016,(212) 555-2720,(212) 555-2747,10000
32961,David,Chesser,Two North Riverside Plaza,Chicago,IL,60606,(312) 555-1941,(312) 555-2031,
32963,S. S.,Vachani,3760 I-55 North,Jackson,MS,39211,(601) 555-8216,(601) 555-8240,10000
32968,Theodore,Nolf,1561 Grand Boulevard,Hamilton,OH,45012,(513) 555-4047,(513) 555-4058,
32971,Lorne R.,Newman,4900 Frontage Road South,Milwaukee,WI,53202,(414) 555-3556,(414) 555-3561,
32975,Robert C.,Kanders,6226 West Sahara Avenue,Las Vegas,NV,89102,(702) 555-5050,(702) 555-5083,
32978,Scott C.,Swift,34 Maple Street,Milford,MA,1757,(212) 555-5903,(212) 555-5956,7500
32982,Warren B.,Coppola,Rodney Square North,Wilmington,DE,19890,(302) 555-1032,(302) 555-1041,
32987,Coby C.,Janus,455 North Cityfront Plaza,Marietta,GA,30339,(770) 555-1291,(770) 555-1351,
32991,Stephen G.,Smith,601 South Raguet,Lufkin,TX,75901,(409) 555-2246,(409) 555-2264,
32995,Travis E.,Stern,5794 West Las Positas Boulevard,Pleasonton,CA,94588,(510) 555-9537,(510) 555-9595,
32999,Mats,Moksnes,21555 Oxnard Street,Palm Desert,CA,92260,(619) 555-1061,(619) 555-1091,
33001,James E.,Egan,Highway 41 North,Addison,AL,35540,(205) 555-1582,(205) 555-1661,
33003,E. Davis,Wilkie,8201 Beverly Boulevard,Oklahoma City,OK,73120,(405) 555-3653,(405) 555-3676,
33008,David M.,Larusso,10500 Westoffice Drive,Houston,TX,77042,(713) 555-7857,(713) 555-7858,
33013,Erik G.,Voelkert,701 Fifth Avenue,Des Moines,IA,50391,(515) 555-4252,(515) 555-4280,
33014,Barry F.,Price,370 Van Gordon Street,Lakewood,CO,80228,(303) 555-1788,(303) 555-1843,
33016,Jerrold L.,Sutton,1373 Broad Street,Clifton,NJ,07013,(201) 555-3306,(201) 555-3310,
33021,Richard G.,Kirk,York Street Extended,Hanover,PA,17331,(717) 555-6027,(717) 555-6123,
33023,Steve J.,Weil,One Liberty Square,Los Angeles,CA,90071,(213) 555-7021,(213) 555-7061,
33028,Joel R.,Berenson,Highways 20 and 136,Dyerville,IA,52040,(319) 555-2070,(319) 555-2125,
33035,Alan B.,Herndon,6001 North 24Th Street,Phoenix,AZ,85016,(602) 555-8045,(602) 555-8093,
33037,Wayne,Weintraub,780 Mcclure Road,Aurora,IL,60504,(708) 555-7413,(708) 555-7495,
33039,W. Kim,Novick,100 West Houston Street,San Antonio,TX,78205,(210) 555-4073,(210) 555-4111,7500
33043,A. Lorne,Weil,9151 Rehco Road,San Diego,CA,92121,(619) 555-7883,(619) 555-7968,
33044,Mark E.,Bertelsen,29 Stevens Street,Greenville,SC,29602,(803) 555-2398,(803) 555-2424,10000
33047,Paul,Harrison,260 Madison Avenue,New York,NY,10016,(212) 555-4786,(212) 555-4825,
33050,Floyd R.,Nakao,1750 East Golf Road,Schaumburg,IL,60173,(708) 555-4191,(708) 555-4264,
33059,David V.,McManus,2020 Santa Monica Boulevard,Denver,CO,80202,(303) 555-4986,(303) 555-4988,
33061,Allen R.,Hummer,83 Edison Drive,Augusta,ME,04336,(207) 555-3540,(207) 555-3550,
33064,Thomas B.,Perry,5301 Maryland Way,Brentwood,TN,37027,(615) 555-7058,(615) 555-7076,
33066,Alan,Dupuy,505 Martinsville Road,Liberty Corner,NJ,07938,(908) 555-8698,(908) 555-8749,
33068,Kenneth L.,King,3650 131St Avenue Southeast,Bellevue,WA,98006,(206) 555-5752,(206) 555-5784,
33073,Elliot B.,Thomas,2959 North Rock Road,Wichita,KS,67226,(316) 555-6318,(316) 555-6357,
33076,Connie R.,Diaz,19119 16Th Avenue South,Seattle,WA,98188,(206) 555-3776,(206) 555-3864,
33081,Mark M.,Moon,3333 West Good Hope Road,Dallas,TX,75234,(214) 555-2262,(214) 555-2350,
33083,A. Lorne,Wyss,4050 Olson Memorial Highway,Golden Valley,MN,55422,(612) 555-6038,(612) 555-6116,10000
33085,Mikes N.,Storch,3040 Post Oak Boulevard,Houston,TX,77056,(713) 555-6033,(713) 555-6047,
33090,Ernest,Brock,866 West Peachtree Street,Largo,FL,34640,(813) 555-4521,(813) 555-4567,
33094,David P.,Suttle,One Metropolitan Square,St Louis,MO,63102,(314) 555-1454,(314) 555-1507,
33096,James,Kurtz,One International Place,Boston,MA,2110,(617) 555-8929,(617) 555-8983,
33100,Robert L.,Ashken,2240 Ringwood Avenue,San Jose,CA,95131,(408) 555-5261,(408) 555-5349,
33102,David M.,Burr,16406 U.S. Route 224 East,Findlay,OH,45840,(419) 555-3558,(419) 555-3564,10000
33104,W. Tod,Bogen,1601 Trapelo Road,Dallas,TX,75240,(214) 555-6801,(214) 555-6843,
33106,Noah T.,Kendall,717 North Harwood Street,Dallas,TX,75201,(214) 555-2028,(214) 555-2071,
33110,Ian G. H.,Kaplan,706 South State Street,Girard,OH,44420,(216) 555-4338,(216) 555-4417,
33113,Harry H.,Bauman,P O Box 959,Valley Forge,PA,19482,(610) 555-4530,(610) 555-4549,
33115,Michael E.,Cerqua,7000 Roberts Street,Kansas City,MO,64125,(816) 555-5109,(816) 555-5186,
33118,Mary P.,Hecht,6111 North River Road,Rosemont,IL,60018,(708) 555-3038,(708) 555-3105,
33123,Joseph R.,Torchia,400 North Fourth Street,Bismarck,ND,58501,(701) 555-7911,(701) 555-7917,
33125,Castor F.,Guth,2435 North Central Expressway,Richardson,TX,75080,(214) 555-4039,(214) 555-4063,5000
33129,J. G.,Theeuwes,8258 Richfood Road,Mechanicsville,VA,23111,(804) 555-6022,(804) 555-6097,
33134,Arthur H.,Murphy,15301 Dallas Parkway,Dallas,TX,75248,(214) 555-2431,(214) 555-2505,
33138,Ray,Gaba,23000 Roundy Drive,Los Angeles,CA,90064,(310) 555-3975,(310) 555-3993,7500
33142,Glen E.,Horn,308 East Pearl Street,Houston,TX,77068,(713) 555-5256,(713) 555-5290,
33143,Russell J.,Miller,213 Market Street,Harrisburg,PA,17105,(717) 555-2141,(717) 555-2197,
33145,William A.,Tapie,1947 Bethany Road,Sycamore,IL,60178,(815) 555-2128,(815) 555-2215,
33150,M. Bruce,Rusch,170 West Tasman Drive,San Jose,CA,95134,(408) 555-4011,(408) 555-4088,
33154,Hansjorg,Wyss,1361 Alps Road,Wayne,NJ,07470,(201) 555-3017,(201) 555-3084,
33156,Leon T.,Saverys,1845 West 205Th Street,Torrance,CA,90501,(310) 555-9665,(310) 555-9759,
33157,James J.,Holt,125 East County Line Road,Warminster,PA,18974,(215) 555-6026,(215) 555-6057,
33161,Richard W.,Roscoe,115 East Main Street,Thomaston,GA,30286,(706) 555-7195,(706) 555-7095,10000
33164,Michael R.,Stuart,23456 Hawthorne Boulevard,Chicago,IL,60601,(312) 555-2024,(312) 555-2085,
33166,Louis D.,Teeter,Marine Air Terminal,Flushing,NY,11371,(718) 555-4176,(718) 555-4221,
33171,Paul D.,Riedel,515 Post Oak Boulevard,Houston,TX,77027,(713) 555-2656,(713) 555-2724,
33175,Mark A.,Ofverberg,1201 Walnut Street,Kansas City,MO,64106,(816) 555-2263,(816) 555-2274,
33180,Finis F.,Thomas,1121 Alderman Drive,Rosemont,IL,60018,(708) 555-2053,(708) 555-2089,
33182,Alan E.,Narang,4435 Spring Valley Road,Dallas,TX,75244,(214) 555-7712,(214) 555-7775,
33183,David L.,Vieau,20633 South Fordyce Avenue,Long Beach,CA,90810,(310) 555-3727,(310) 555-3777,
33186,Mats J.,Hutcheson,One Quality Street,Lexington,KY,40507,(606) 555-2151,(606) 555-2172,
33188,Bruce R.,Blank,One Commerce Square,Philadelphia,PA,19103,(215) 555-3141,(215) 555-3152,
33189,Marlene A.,Hooks,7887 Washington Village D,Dayton,OH,45459,(513) 555-7031,(513) 555-7066,
33191,Nicolas,Dargene,6200 South Gilmore Road,Fairfield,OH,45014,(513) 555-2016,(513) 555-2041,
33193,Jamie C.,Kohlberg,500 Hanover Pike,Hampstead,MD,21074,(410) 555-2736,(410) 555-2807,
33194,Martin,James,34 Maple Street,Milford,MA,1757,(508) 555-2038,(508) 555-2046,
33196,Ivan W.,Hamm,200 State Street,Beloit,WI,53511,(608) 555-8824,(608) 555-8898,
33203,Debby Jo,Burke,Lacey Place,Southport,CT,6490,(203) 555-7874,(203) 555-7883,500
33204,J. Don,Brown,1844 Ferry Road,Naperville,IL,60563,(708) 555-8893,(708) 555-8991,
33208,Albert E.,Guth,1100 Landmark Towers,St Paul,MN,55102,(612) 555-3465,(612) 555-3513,
33212,Rod,Lacroix,Twelfth Floor,Plymouth,MN,55441,(612) 555-1123,(612) 555-1149,
33216,Lawrence P.,Alvo,355 Main Street,Whitinsville,MA,1588,(508) 555-4656,(508) 555-4710,500
33221,Gerald D.,Nahmad,3333 Hillview Avenue,Palo Alto,CA,94304,(415) 555-4174,(415) 555-4234,
33223,Irvin,Dionne,29982 Ivy Glenn Drive,Laguna Niguel,CA,92677,(714) 555-5391,(714) 555-5462,
33228,James R.,Wagner,3700 West Flamingo Road,Las Vegas,NV,89103,(702) 555-7750,(702) 555-7824,
33231,James R.,Walters,1983 Marcus Avenue,Lake Success,NY,11042,(516) 555-1055,(516) 555-1072,
33234,M.,Bohen,18 East 48Th Street,New York,NY,10017,(212) 555-8844,(212) 555-8940,
33236,H. Andrew,Beekman,135 East Baltimore Street,Baltimore,MD,21202,(410) 555-1786,(410) 555-1836,
33240,Stephen V.,Payne,1114 Avenue Of The Americas,New York,NY,10036,(212) 555-1233,(212) 555-1282,5000
33244,Yaacov,Handwerker,3915 Delaware Avenue,Des Moines,IA,50316,(515) 555-3132,(515) 555-3192,
33246,Samuel R.,West,2300 Empress Drive,Joliet,IL,60436,(815) 555-9450,(815) 555-9461,
33248,Anthony A.,Gagnier,P.O. Box 2000,Bloomfield Hills,MI,48304,(810) 555-3428,(810) 555-3485,
33253,Daniel R.,Lebow,900 Richards Street,Honolulu,HI,96813,(808) 555-5695,(808) 555-5709,
33255,Mary,Harvey,6805 Morrison Boulevard,Charlotte,NC,28211,(704) 555-4233,(704) 555-4242,
33257,Anil K.,Miller,11355 North Torrey Pines,La Jolla,CA,92037,(619) 555-4941,(619) 555-4983,7500
33260,Karen B.,Forbes,11222 Quail Roost Drive,Miami,FL,33157,(305) 555-2276,(305) 555-2322,
33264,Lane,Jansson,One Main Street,Cambridge,MA,02142,(617) 555-4019,(617) 555-4053,
33268,Frank W.,Fast,221 U.S. Highway 20 West,Middlebury,IN,46540,(219) 555-5929,(219) 555-8929,
33271,William C.,Yocam,1666 East Touhy Avenue,Des Plaines,IL,60018,(708) 555-9694,(708) 555-9742,
33273,Carl J.,Simpson,One Results Way,Cupertino,CA,95014,(408) 555-1516,(408) 555-1542,
33276,S.,Franklin,500 East North Avenue,Carol Stream,IL,60188,(708) 555-6175,(708) 555-6239,
33280,Isaac Ergas,Call,478 Wheelers Farms Road,Milford,CT,6460,(203) 555-7604,(203) 555-7630,
33282,Charles R.,Porter,4100 Bohannon Drive,Menlo Park,CA,94025,(415) 555-6305,(415) 555-6332,
33285,Jack D.,Wong,1900 Gulf Street,Lamar,MO,64759,(417) 555-3338,(417) 555-3377,
33289,Murray,Brumfield,P.O. Box 1371,Pulaski,VA,24301,(703) 555-7400,(703) 555-7431,
33293,William M.,Powell,6581 Revlon Drive,Belvidere,IL,61008,(815) 555-5146,(815) 555-5190,
33296,Delbert W.,Quaid,2835 Holmes Road,Houston,TX,77051,(713) 555-5183,(713) 555-5255,
33298,Hansjorg,Yost,52300 Enterprise Way,Coachella,CA,92236,(619) 555-9599,(619) 555-9632,
33302,Stephen J.,Rose,6131 Falls Of Neuse Road,Houston,TX,77060,(713) 555-3118,(713) 555-3156,
33305,Harry F.,Dolara,800 East Northwest Highway,Des Plaines,IL,60016,(708) 555-1274,(708) 555-1306,
33316,John C.,Wilson,2307 Oregon Street,Oshkosh,WI,54903,(414) 555-9158,(414) 555-9249,
33319,Ernest,Cohen,222 West Washington Avenue,Madison,WI,53703,(608) 555-3341,(608) 555-3388,
33320,Philip E.,Hawkins,111 Great Neck Road,Honolulu,HI,96819,(808) 555-3708,(808) 555-3733,
33325,Gerald M.,Smith,2702 North 44Th Street,Phoenix,AR,85008,(602) 555-7729,(602) 555-7812,
33328,Lee,Pandit,One Paul Kayser Center,El Paso,TX,79901,(915) 555-2635,(915) 555-2710,
33332,Paul W.,Brown,800 East 101St Terrace,Kansas City,MO,64131,(816) 555-4114,(816) 555-4163,
33335,James A.,Wheatley,25 Monument Circle,Indianapolis,IN,46204,(317) 555-8264,(317) 555-8338,
33337,Louis M.,Saviers,539 North Carancahua Street,Corpus Christi,TX,78401,(512) 555-5331,(512) 555-5395,
33340,Martin E.,Norgaard,355 Maple Avenue,Harleysville,PA,19438,(215) 555-5065,(215) 555-5137,
33342,Glen W.,Wrench,2901 Las Vegas Boulevard,Las Vegas,NV,89109,(702) 555-5152,(702) 555-5197,
33344,Michael C.,Holtz,10901 Malcolm McKinley Dr.,Tampa,FL,33612,(813) 555-6018,(813) 555-6107,
33345,Marilyn T.,Riddle,5301 Maryland Way,Seattle,WA,98108,(206) 555-4652,(206) 555-4702,
33347,D. Raymond,Siegel,1040 Pine Avenue Southeast,Warren,OH,44483,(216) 555-8368,(216) 555-8445,
33352,John D.,Nelson,460 North Gulph Road,Chicago,IL,60603,(312) 555-3023,(312) 555-3028,
33355,Peter J.,Pigott,720 Olive Street,St Louis,MO,63101,(314) 555-5121,(314) 555-5154,
33358,Herbert J.,Taylor,95 Rockwell Place,Brooklyn,NY,11217,(718) 555-7774,(718) 555-7872,
33359,Greg H.,Khoury,3220 East 26Th Street,Vernon,CA,90023,(213) 555-7865,(213) 555-7870,
33363,Andrew V.,Clark,26 Century Boulevard,Nashville,TN,37229,(615) 555-5104,(615) 555-5200,
33365,Sam,Wu,215 North Front Street,Columbus,OH,43215,(614) 555-7728,(614) 555-7824,
33370,R. Kent,Young,One Mediq Plaza,Chicago,IL,60631,(312) 555-8949,(312) 555-9027,
33374,Grant,Moore,3401 North California Ave.,Chicago,IL,60618,(312) 555-1147,(312) 555-1232,
33376,Craig A.,Blackwell,18448 Oxnard Street,Tarzana,CA,91356,(818) 555-7381,(818) 555-7454,
33377,John C.,Zrno,1200 Sixth Avenue,Columbus,GA,31902,(706) 555-2362,(706) 555-2447,
33387,Don E.,Jones,20001 Prairie Street,Chatsworth,CA,91311,(818) 555-7417,(818) 555-7421,
33389,Paul C.,Zakon,Highway West,Wilmot,WI,53192,(414) 555-2363,(414) 555-2393,
33398,Michael E.,Bern,2801 East Beltline North,Grand Rapids,MI,49505,(616) 555-6236,(616) 555-6264,7500
33402,William A.,Sydnor,1000 Alfred Nobel Drive,Hercules,CA,94547,(510) 555-7023,(510) 555-7055,
33407,Albert H.,McHugh,Room 228,Lincolnshire,IL,60069,(708) 555-9123,(708) 555-9149,1000
33411,Terry W.,Howe,JLG Drive,Mcconnellsburg,PA,17233,(717) 555-5182,(717) 555-5240,
33415,Jeffrey,Voorhees,1400 Kettering Tower,Dayton,OH,45423,(513) 555-2633,(513) 555-2719,
33419,Mark,Yoshimoto,800 Cabin Hill Drive,Greensburg,PA,15601,(412) 555-3023,(412) 555-3057,
33423,James G.,Gee,4 Taft Court,Rockville,MD,20850,(301) 555-5165,(301) 555-5181,
33425,Corine T.,Matelich,17 Riverside Street,Rye,NY,10580,(914) 555-9447,(914) 555-9542,
33429,F. Grant,Perozek,420 Boulevard Of The Alliances,Pittsburgh,PA,15219,(412) 555-3015,(412) 555-3097,
33433,Robert E.,Thomas,134 North Church Street,Rocky Mount,NC,27804,(919) 555-4403,(919) 555-4474,
33440,Kenneth L.,Aman,475 Park Avenue South,New York,NY,10016,(212) 555-2232,(212) 555-2276,
33441,James A.,Biggi,332 South Michigan Avenue,Chicago,IL,60604,(312) 555-1243,(312) 555-1318,1000
33443,Amin J.,Farley,15370 Barranca Parkway,Irvine,CA,92718,(714) 555-9978,(714) 555-9991,
33445,B. J.,Jones,8005 Southwest Boeckman R,Wilsonville,OR,97070,(503) 555-7036,(503) 555-7120,
33447,George E.,Eickhoff,201 Cahaba Valley Parkway,Louisville,KY,40222,(502) 555-4723,(502) 555-4766,
33451,Michael P.,Rigas,7733 Forsyth Boulevard,Las Vegas,NV,89109,(702) 555-3335,(702) 555-3354,
33456,Steve A.,Roper,411 - 108Th Avenue Northeast,Bellevue,WA,98004,(206) 555-6382,(206) 555-6463,
33459,David,Hyndman,3400 Grand Avenue,Pittsburgh,PA,15225,(412) 555-3041,(412) 555-3066,
33463,Charles F.,Taylor,27555 Farmington Road,Farmington Hills,MI,48334,(810) 555-7069,(810) 555-7115,
33464,Louis,Sehgal,1401 South Hanley Road,St Louis,MO,63144,(314) 555-4179,(314) 555-4268,500
33468,Albert E.,Fill,1101 Third Street South,Minneapolis,MN,55415,(612) 555-7392,(612) 555-7453,
33471,Alan M.,Kitchens,2910 Avenue F East,Houston,TX,77002,(713) 555-6210,(713) 555-6223,
33473,Richard F.,Hoyt,880 Carillon Parkway,St Petersburg,FL,33716,(813) 555-3843,(813) 555-3907,
33478,Taka,Yoshimoto,6920 Seaway Boulevard,Everett,WA,98203,(206) 555-6118,(206) 555-6188,
33482,Joseph,Myers,2200 South 900 West,Salt Lake City,UT,84137,(801) 555-6410,(801) 555-6435,
33485,Ben,Everett,210 East Capitol Street,Jackson,MS,39201,(601) 555-8587,(601) 555-8623,
33487,Robert L.,Tharpe,200 Park Avenue,New York,NY,10166,(212) 555-6034,(212) 555-6116,
33488,Jim C.,Muller,Tyler At Sixth,Amarillo,TX,79101,(806) 555-2179,(806) 555-2192,
33491,T. Irving,Decherd,4849 Evanswood Drive,Columbus,OH,43229,(614) 555-5834,(614) 555-5853,7500
33494,James C.,Kravis,818 Washington Street,Wilmington,DE,19801,(302) 555-8583,(302) 555-8626,
33499,Robert H.,Ashken,1320 East 23Rd Street,Chattanooga,TN,37404,(615) 555-4331,(615) 555-4430,
33501,John G.,Tate,One Curie Court,Orange,CA,92668,(714) 555-3729,(714) 555-3751,
33506,Robert W.,Schultz,One Madison Avenue,Cadillac,MI,49601,(616) 555-2274,(616) 555-2370,
33508,John,Horsell,8233 Baumgart Road,Evansville,IN,47711,(812) 555-6497,(812) 555-6515,
33511,J. Lynn,Marshall,2880 Scott Blvd.,Santa Clara,CA,95052,(408) 555-8811,(408) 555-8812,
33515,Henry R.,Wimmer,P.O. Box 848,Mcafee,NJ,07428,(201) 555-2003,(201) 555-2093,
33520,W. Phillip,Tabery,2125-C Madera Road,Simi Valley,CA,93065,(805) 555-4451,(805) 555-4532,
33529,Timothy J.,Rosen,Worthen National Bank Building,Little Rock,AR,72201,(501) 555-1561,(501) 555-1583,
33533,Ian G. H.,Graham,320 Plus Park Boulevard,Nashville,TN,37217,(615) 555-4683,(615) 555-4717,5000
33536,David P.,Young,1411 East Mission Avenue,Spokane,WA,99202,(509) 555-5651,(509) 555-5697,
33539,John C.,Mutz,P.O. Box 959,Valley Forge,PA,19482,(215) 555-4505,(215) 555-4515,
33542,L. Keith,Henderson,248 East Capitol Street,Jackson,MS,39201,(601) 555-5135,(601) 555-5196,5000
33544,Larry E.,King,233 South Patterson,Springfield,MO,65801,(417) 555-6723,(417) 555-6805,
33548,Kenneth T.,Hagen,21211 Nordhoff Street,Chatsworth,CA,91311,(818) 555-3335,(818) 555-3372,500
33553,Michael,Behrens,121 Wallace Street,Sterling,IL,61081,(815) 555-2538,(815) 555-2622,
33555,M. Ross,Brown,116 Buffalo Street,Canandaigua,NY,14424,(716) 555-7961,(716) 555-8014,10000
33559,Lawrence M.,Katz,P.O. Box 339,Savannah,GA,31402,(912) 555-1290,(912) 555-1294,
33563,Roger L.,Janz,601 Marion Drive,Garland,TX,75042,(214) 555-5441,(214) 555-5534,
33567,Harvey W.,Huebner,405 Lexington Avenue,New York,NY,10174,(212) 555-1825,(212) 555-1908,1000
33573,M. J.,Wolfson,206 North Third Street,Las Vegas,NV,89101,(702) 555-3050,(702) 555-3108,
33575,Thomas B.,Hagan,2601 Northwest Expressway,Houston,TX,77027,(713) 555-8443,(713) 555-8513,
33579,Lance P.,Norman,P O Box 100500,Rosswell,GA,30077,(800) 555-2541,(800) 555-2607,
33582,David,Rone,155 East 21St Street,Jacksonville,FL,32206,(904) 555-1793,(904) 555-1866,
